2016-04-03 19:05:38,616 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720001
2016-04-03 19:05:38,626 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /0:0:0:0:0:0:0:1:38197 which had sessionid 0x153dd8123720001
2016-04-03 19:05:38,766 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x153dd8123720000 type:create cxid:0x37 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/brokers/topics/iotdogs/partitions/0 Error:KeeperErrorCode = NoNode for /brokers/topics/iotdogs/partitions/0
2016-04-03 19:05:38,770 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x153dd8123720000 type:create cxid:0x38 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/brokers/topics/iotdogs/partitions Error:KeeperErrorCode = NoNode for /brokers/topics/iotdogs/partitions
2016-04-03 19:06:32,746 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47220
2016-04-03 19:06:32,753 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47220
2016-04-03 19:06:32,758 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720002 with negotiated timeout 20000 for client /127.0.0.1:47220
2016-04-03 19:06:33,847 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720002
2016-04-03 19:06:33,853 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47220 which had sessionid 0x153dd8123720002
2016-04-03 19:06:33,875 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47221
2016-04-03 19:06:33,876 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47221
2016-04-03 19:06:33,879 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720003 with negotiated timeout 20000 for client /127.0.0.1:47221
2016-04-03 19:09:40,154 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47222
2016-04-03 19:09:40,161 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47222
2016-04-03 19:09:40,165 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720004 with negotiated timeout 20000 for client /127.0.0.1:47222
2016-04-03 19:09:41,221 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720004
2016-04-03 19:09:41,223 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47222 which had sessionid 0x153dd8123720004
2016-04-03 19:09:41,259 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47223
2016-04-03 19:09:41,261 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47223
2016-04-03 19:09:41,265 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720005 with negotiated timeout 20000 for client /127.0.0.1:47223
2016-04-03 19:09:43,402 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720005, likely client has closed socket
2016-04-03 19:09:43,409 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47223 which had sessionid 0x153dd8123720005
2016-04-03 19:10:02,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd8123720005, timeout of 20000ms exceeded
